cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
332400,0,0,0,0,0,0
332500,0,0,0,0,0,0
332600,0,0,0,0,0,0
332700,0,0,0,0,0,0
332800,0,0,0,0,0,0
332900,0,0,0,0,0,0
333000,0,0,0,0,0,0
333100,0,0,0,0,0,0
333200,0,0,0,0,0,0
333300,0,0,0,0,0,0
333400,0,0,0,0,0,0
333500,0,0,0,0,0,0
333600,0,0,0,0,0,0
333700,0,0,0,0,0,0
333800,0,0,0,0,0,0
333900,0,0,0,0,0,0
334000,0,0,0,0,0,0
334100,0,0,0,0,0,0
334200,0,0,0,0,0,0
334300,0,0,0,0,0,0
334400,0,0,0,0,0,0
334500,0,0,0,0,0,0
334600,0,0,0,0,0,0
334700,0,0,0,0,0,0
334800,0,0,0,0,0,0
334900,0,0,0,0,0,0
335000,0,0,0,0,0,0
335100,0,0,0,0,0,0
335200,0,0,0,0,0,0
335300,0,0,0,0,0,0
335400,0,0,0,0,0,0
335500,0,0,0,0,0,0
335600,0,0,0,0,0,0
335700,0,0,0,0,0,0
335800,0,0,0,0,0,0
335900,0,0,0,0,0,0
336000,0,0,0,0,0,0
336100,0,0,0,0,0,0
336200,0,0,0,0,0,0
336300,0,0,0,0,0,0
336400,0,0,0,0,0,0
336500,0,0,0,0,0,0
336600,0,0,0,0,0,0
336700,0,0,0,0,0,0
336800,0,0,0,0,0,0
336900,0,0,0,0,0,0
337000,0,0,0,0,0,0
337100,0,0,0,0,0,0
337200,0,0,0,0,0,0
337300,0,0,0,0,0,0
337400,0,0,0,0,0,0
337500,0,0,0,0,0,0
337600,0,0,0,0,0,0
337700,0,0,0,0,0,0
337800,0,0,0,0,0,0
337900,0,0,0,0,0,0
338000,0,0,0,0,0,0
338100,0,0,0,0,0,0
338200,0,0,0,0,0,0
338300,0,0,0,0,0,0
338400,0,0,0,0,0,0
338500,0,0,0,0,0,0
338600,0,0,0,0,0,0
338700,0,0,0,0,0,0
338800,0,0,0,0,0,0
338900,0,0,0,0,0,0
339000,0,0,0,0,0,0
339100,0,0,0,0,0,0
339200,0,0,0,0,0,0
339300,0,0,0,0,0,0
339400,0,0,0,0,0,0
339500,0,0,0,0,0,0
339600,0,0,0,0,0,0
339700,0,0,0,0,0,0
339800,0,0,0,0,0,0
339900,0,0,0,0,0,0
340000,0,0,0,0,0,0
340100,0,0,0,0,0,0
340200,0,0,0,0,0,0
340300,0,0,0,0,0,0
340400,0,0,0,0,0,0
340500,0,0,0,0,0,0
340600,0,0,0,0,0,0
340700,0,0,0,0,0,0
340800,0,0,0,0,0,0
340900,0,0,0,0,0,0
341000,0,0,0,0,0,0
341100,0,0,0,0,0,0
341200,0,0,0,0,0,0
341300,0,0,0,0,0,0
341400,0,0,0,0,0,0
341500,0,0,0,0,0,0
341600,0,0,0,0,0,0
341700,0,0,0,0,0,0
341800,0,0,0,0,0,0
341900,0,0,0,0,0,0
342000,0,0,0,0,0,0
342100,0,0,0,0,0,0
342200,0,0,0,0,0,0
342300,0,0,0,0,0,0
342400,0,0,0,0,0,0
342500,0,0,0,0,0,0
342600,0,0,0,0,0,0
342700,0,0,0,0,0,0
342800,0,0,0,0,0,0
342900,0,0,0,0,0,0
343000,0,0,0,0,0,0
343100,0,0,0,0,0,0
343200,0,0,0,0,0,0
343300,0,0,0,0,0,0
343400,0,0,0,0,0,0
343500,0,0,0,0,0,0
343600,0,0,0,0,0,0
343700,0,0,0,0,0,0
343800,0,0,0,0,0,0
343900,0,0,0,0,0,0
344000,0,0,0,0,0,0
344100,0,0,0,0,0,0
344200,0,0,0,0,0,0
344300,0,0,0,0,0,0
344400,0,0,0,0,0,0
344500,0,0,0,0,0,0
344600,0,0,0,0,0,0
344700,0,0,0,0,0,0
344800,0,0,0,0,0,0
344900,0,0,0,0,0,0
345000,0,0,0,0,0,0
345100,0,0,0,0,0,0
345200,0,0,0,0,0,0
345300,0,0,0,0,0,0
345400,0,0,0,0,0,0
345500,0,0,0,0,0,0
345600,0,0,0,0,0,0
345700,0,0,0,0,0,0
345800,0,0,0,0,0,0
345900,0,0,0,0,0,0
346000,0,0,0,0,0,0
346100,0,0,0,0,0,0
346200,0,0,0,0,0,0
346300,0,0,0,0,0,0
346400,0,0,0,0,0,0
346500,0,0,0,0,0,0
346600,0,0,0,0,0,0
346700,0,0,0,0,0,0
346800,0,0,0,0,0,0
346900,0,0,0,0,0,0
347000,0,0,0,0,0,0
347100,0,0,0,0,0,0
347200,0,0,0,0,0,0
347300,0,0,0,0,0,0
347400,0,0,0,0,0,0
347500,0,0,0,0,0,0
347600,0,0,0,0,0,0
347700,0,0,0,0,0,0
347800,0,0,0,0,0,0
347900,0,0,0,0,0,0
348000,0,0,0,0,0,0
348100,0,0,0,0,0,0
348200,0,0,0,0,0,0
348300,0,0,0,0,0,0
348400,0,0,0,0,0,0
348500,0,0,0,0,0,0
348600,0,0,0,0,0,0
348700,0,0,0,0,0,0
348800,0,0,0,0,0,0
348900,0,0,0,0,0,0
349000,0,0,0,0,0,0
349100,0,0,0,0,0,0
349200,0,0,0,0,0,0
349300,0,0,0,0,0,0
349400,0,0,0,0,0,0
349500,0,0,0,0,0,0
349600,0,0,0,0,0,0
349700,0,0,0,0,0,0
349800,0,0,0,0,0,0
349900,0,0,0,0,0,0
350000,0,0,0,0,0,0
350100,0,0,0,0,0,0
350200,0,0,0,0,0,0
350300,0,0,0,0,0,0
350400,0,0,0,0,0,0
350500,0,0,0,0,0,0
350600,0,0,0,0,0,0
350700,0,0,0,0,0,0
350800,0,0,0,0,0,0
350900,0,0,0,0,0,0
351000,0,0,0,0,0,0
351100,0,0,0,0,0,0
351200,0,0,0,0,0,0
351300,0,0,0,0,0,0
351400,0,0,0,0,0,0
351500,0,0,0,0,0,0
351600,0,0,0,0,0,0
351700,0,0,0,0,0,0
351800,0,0,0,0,0,0
351900,0,0,0,0,0,0
352000,0,0,0,0,0,0
352100,0,0,0,0,0,0
352200,0,0,0,0,0,0
352300,0,0,0,0,0,0
352400,0,0,0,0,0,0
352500,0,0,0,0,0,0
352600,0,0,0,0,0,0
352700,0,0,0,0,0,0
352800,0,0,0,0,0,0
352900,0,0,0,0,0,0
353000,0,0,0,0,0,0
353100,0,0,0,0,0,0
353200,0,0,0,0,0,0
353300,0,0,0,0,0,0
353400,0,0,0,0,0,0
353500,0,0,0,0,0,0
353600,0,0,0,0,0,0
353700,0,0,0,0,0,0
353800,0,0,0,0,0,0
353900,0,0,0,0,0,0
354000,0,0,0,0,0,0
354100,0,0,0,0,0,0
354200,0,0,0,0,0,0
354300,0,0,0,0,0,0
354400,0,0,0,0,0,0
354500,0,0,0,0,0,0
354600,0,0,0,0,0,0
354700,0,0,0,0,0,0
354800,0,0,0,0,0,0
354900,0,0,0,0,0,0
355000,0,0,0,0,0,0
355100,0,0,0,0,0,0
355200,0,0,0,0,0,0
355300,0,0,0,0,0,0
355400,0,0,0,0,0,0
355500,0,0,0,0,0,0
355600,0,0,0,0,0,0
355700,0,0,0,0,0,0
355800,0,0,0,0,0,0
355900,0,0,0,0,0,0
356000,0,0,0,0,0,0
356100,0,0,0,0,0,0
356200,0,0,0,0,0,0
356300,0,0,0,0,0,0
356400,0,0,0,0,0,0
356500,0,0,0,0,0,0
356600,0,0,0,0,0,0
356700,0,0,0,0,0,0
356800,0,0,0,0,0,0
356900,0,0,0,0,0,0
357000,0,0,0,0,0,0
357100,0,0,0,0,0,0
357200,0,0,0,0,0,0
357300,0,0,0,0,0,0
357400,0,0,0,0,0,0
357500,0,0,0,0,0,0
357600,0,0,0,0,0,0
357700,0,0,0,0,0,0
357800,0,0,0,0,0,0
357900,0,0,0,0,0,0
358000,0,0,0,0,0,0
358100,0,0,0,0,0,0
358200,0,0,0,0,0,0
358300,0,0,0,0,0,0
358400,0,0,0,0,0,0
358500,0,0,0,0,0,0
358600,0,0,0,0,0,0
358700,0,0,0,0,0,0
358800,0,0,0,0,0,0
358900,0,0,0,0,0,0
359000,0,0,0,0,0,0
359100,0,0,0,0,0,0
359200,0,0,0,0,0,0
359300,0,0,0,0,0,0
359400,0,0,0,0,0,0
359500,0,0,0,0,0,0
359600,0,0,0,0,0,0
359700,0,0,0,0,0,0
359800,0,0,0,0,0,0
359900,0,0,0,0,0,0
360000,0,0,0,0,0,0
360100,0,0,0,0,0,0
360200,0,0,0,0,0,0
360300,0,0,0,0,0,0
360400,0,0,0,0,0,0
360500,0,0,0,0,0,0
360600,0,0,0,0,0,0
360700,0,0,0,0,0,0
360800,0,0,0,0,0,0
360900,0,0,0,0,0,0
361000,0,0,0,0,0,0
361100,0,0,0,0,0,0
361200,0,0,0,0,0,0
361300,0,0,0,0,0,0
361400,0,0,0,0,0,0
361500,0,0,0,0,0,0
361600,0,0,0,0,0,0
361700,0,0,0,0,0,0
361800,0,0,0,0,0,0
361900,0,0,0,0,0,0
362000,0,0,0,0,0,0
362100,0,0,0,0,0,0
362200,0,0,0,0,0,0
362300,0,0,0,0,0,0
362400,0,0,0,0,0,0
362500,0,0,0,0,0,0
362600,0,0,0,0,0,0
362700,0,0,0,0,0,0
362800,0,0,0,0,0,0
362900,0,0,0,0,0,0
363000,0,0,0,0,0,0
363100,0,0,0,0,0,0
363200,0,0,0,0,0,0
363300,0,0,0,0,0,0
363400,0,0,0,0,0,0
363500,0,0,0,0,0,0
363600,0,0,0,0,0,0
363700,0,0,0,0,0,0
363800,0,0,0,0,0,0
363900,0,0,0,0,0,0
364000,0,0,0,0,0,0
364100,0,0,0,0,0,0
364200,0,0,0,0,0,0
364300,0,0,0,0,0,0
364400,0,0,0,0,0,0
364500,0,0,0,0,0,0
364600,0,0,0,0,0,0
364700,0,0,0,0,0,0
364800,0,0,0,0,0,0
364900,0,0,0,0,0,0
365000,0,0,0,0,0,0
365100,0,0,0,0,0,0
365200,0,0,0,0,0,0
365300,0,0,0,0,0,0
365400,0,0,0,0,0,0
365500,0,0,0,0,0,0
365600,0,0,0,0,0,0
365700,0,0,0,0,0,0
365800,0,0,0,0,0,0
365900,0,0,0,0,0,0
366000,0,0,0,0,0,0
366100,0,0,0,0,0,0
366200,0,0,0,0,0,0
366300,0,0,0,0,0,0
366400,0,0,0,0,0,0
366500,0,0,0,0,0,0
366600,0,0,0,0,0,0
366700,0,0,0,0,0,0
366800,0,0,0,0,0,0
366900,0,0,0,0,0,0
367000,0,0,0,0,0,0
367100,0,0,0,0,0,0
367200,0,0,0,0,0,0
367300,0,0,0,0,0,0
367400,0,0,0,0,0,0
367500,0,0,0,0,0,0
367600,0,0,0,0,0,0
367700,0,0,0,0,0,0
367800,0,0,0,0,0,0
367900,0,0,0,0,0,0
368000,0,0,0,0,0,0
368100,0,0,0,0,0,0
368200,0,0,0,0,0,0
368300,0,0,0,0,0,0
368400,0,0,0,0,0,0
368500,0,0,0,0,0,0
368600,0,0,0,0,0,0
368700,0,0,0,0,0,0
368800,0,0,0,0,0,0
368900,0,0,0,0,0,0
369000,0,0,0,0,0,0
369100,0,0,0,0,0,0
369200,0,0,0,0,0,0
369300,0,0,0,0,0,0
369400,0,0,0,0,0,0
369500,0,0,0,0,0,0
369600,0,0,0,0,0,0
369700,0,0,0,0,0,0
369800,0,0,0,0,0,0
369900,0,0,0,0,0,0
370000,0,0,0,0,0,0
370100,0,0,0,0,0,0
370200,0,0,0,0,0,0
370300,0,0,0,0,0,0
370400,0,0,0,0,0,0
370500,0,0,0,0,0,0
370600,0,0,0,0,0,0
370700,0,0,0,0,0,0
370800,0,0,0,0,0,0
370900,0,0,0,0,0,0
371000,0,0,0,0,0,0
371100,0,0,0,0,0,0
371200,0,0,0,0,0,0
371300,0,0,0,0,0,0
371400,0,0,0,0,0,0
371500,0,0,0,0,0,0
371600,0,0,0,0,0,0
371700,0,0,0,0,0,0
371800,0,0,0,0,0,0
371900,0,0,0,0,0,0
372000,0,0,0,0,0,0
372100,0,0,0,0,0,0
372200,0,0,0,0,0,0
372300,0,0,0,0,0,0
372400,0,0,0,0,0,0
372500,0,0,0,0,0,0
372600,0,0,0,0,0,0
372700,0,0,0,0,0,0
372800,0,0,0,0,0,0
372900,0,0,0,0,0,0
373000,0,0,0,0,0,0
373100,0,0,0,0,0,0
373200,0,0,0,0,0,0
373300,0,0,0,0,0,0
373400,0,0,0,0,0,0
373500,0,0,0,0,0,0
373600,0,0,0,0,0,0
373700,0,0,0,0,0,0
373800,0,0,0,0,0,0
373900,0,0,0,0,0,0
374000,0,0,0,0,0,0
374100,0,0,0,0,0,0
374200,0,0,0,0,0,0
374300,0,0,0,0,0,0
374400,0,0,0,0,0,0
374500,0,0,0,0,0,0
374600,0,0,0,0,0,0
374700,0,0,0,0,0,0
374800,0,0,0,0,0,0
374900,0,0,0,0,0,0
375000,0,0,0,0,0,0
375100,0,0,0,0,0,0
375200,0,0,0,0,0,0
375300,0,0,0,0,0,0
375400,0,0,0,0,0,0
375500,0,0,0,0,0,0
375600,0,0,0,0,0,0
375700,0,0,0,0,0,0
375800,0,0,0,0,0,0
375900,0,0,0,0,0,0
376000,0,0,0,0,0,0
376100,0,0,0,0,0,0
376200,0,0,0,0,0,0
376300,0,0,0,0,0,0
376400,0,0,0,0,0,0
376500,0,0,0,0,0,0
376600,0,0,0,0,0,0
376700,0,0,0,0,0,0
376800,0,0,0,0,0,0
376900,0,0,0,0,0,0
377000,0,0,0,0,0,0
377100,0,0,0,0,0,0
377200,0,0,0,0,0,0
377300,0,0,0,0,0,0
377400,0,0,0,0,0,0
377500,0,0,0,0,0,0
377600,0,0,0,0,0,0
377700,0,0,0,0,0,0
377800,0,0,0,0,0,0
377900,0,0,0,0,0,0
378000,0,0,0,0,0,0
378100,0,0,0,0,0,0
378200,0,0,0,0,0,0
378300,0,0,0,0,0,0
378400,0,0,0,0,0,0
378500,0,0,0,0,0,0
378600,0,0,0,0,0,0
378700,0,0,0,0,0,0
378800,0,0,0,0,0,0
378900,0,0,0,0,0,0
379000,0,0,0,0,0,0
379100,0,0,0,0,0,0
379200,0,0,0,0,0,0
379300,0,0,0,0,0,0
379400,0,0,0,0,0,0
379500,0,0,0,0,0,0
379600,0,0,0,0,0,0
379700,0,0,0,0,0,0
379800,0,0,0,0,0,0
379900,0,0,0,0,0,0
380000,0,0,0,0,0,0
380100,0,0,0,0,0,0
380200,0,0,0,0,0,0
380300,0,0,0,0,0,0
380400,0,0,0,0,0,0
380500,0,0,0,0,0,0
380600,0,0,0,0,0,0
380700,0,0,0,0,0,0
380800,0,0,0,0,0,0
380900,0,0,0,0,0,0
381000,0,0,0,0,0,0
381100,0,0,0,0,0,0
381200,0,0,0,0,0,0
381300,0,0,0,0,0,0
381400,0,0,0,0,0,0
381500,0,0,0,0,0,0
381600,0,0,0,0,0,0
381700,0,0,0,0,0,0
381800,0,0,0,0,0,0
381900,0,0,0,0,0,0
382000,0,0,0,0,0,0
382100,0,0,0,0,0,0
382200,0,0,0,0,0,0
382300,0,0,0,0,0,0
382400,0,0,0,0,0,0
382500,0,0,0,0,0,0
382600,0,0,0,0,0,0
382700,0,0,0,0,0,0
382800,0,0,0,0,0,0
382900,0,0,0,0,0,0
383000,0,0,0,0,0,0
383100,0,0,0,0,0,0
383200,0,0,0,0,0,0
383300,0,0,0,0,0,0
383400,0,0,0,0,0,0
383500,0,0,0,0,0,0
383600,0,0,0,0,0,0
383700,0,0,0,0,0,0
383800,0,0,0,0,0,0
383900,0,0,0,0,0,0
384000,0,0,0,0,0,0
384100,0,0,0,0,0,0
384200,0,0,0,0,0,0
384300,0,0,0,0,0,0
384400,0,0,0,0,0,0
384500,0,0,0,0,0,0
384600,0,0,0,0,0,0
384700,0,0,0,0,0,0
384800,0,0,0,0,0,0
384900,0,0,0,0,0,0
385000,0,0,0,0,0,0
385100,0,0,0,0,0,0
385200,0,0,0,0,0,0
385300,0,0,0,0,0,0
385400,0,0,0,0,0,0
385500,0,0,0,0,0,0
385600,0,0,0,0,0,0
385700,0,0,0,0,0,0
385800,0,0,0,0,0,0
385900,0,0,0,0,0,0
386000,0,0,0,0,0,0
386100,0,0,0,0,0,0
386200,0,0,0,0,0,0
386300,0,0,0,0,0,0
386400,0,0,0,0,0,0
386500,0,0,0,0,0,0
386600,0,0,0,0,0,0
386700,0,0,0,0,0,0
386800,0,0,0,0,0,0
386900,0,0,0,0,0,0
387000,0,0,0,0,0,0
387100,0,0,0,0,0,0
387200,0,0,0,0,0,0
387300,0,0,0,0,0,0
387400,0,0,0,0,0,0
387500,0,0,0,0,0,0
387600,0,0,0,0,0,0
387700,0,0,0,0,0,0
387800,0,0,0,0,0,0
387900,0,0,0,0,0,0
388000,0,0,0,0,0,0
388100,0,0,0,0,0,0
388200,0,0,0,0,0,0
388300,0,0,0,0,0,0
388400,0,0,0,0,0,0
388500,0,0,0,0,0,0
388600,0,0,0,0,0,0
388700,0,0,0,0,0,0
388800,0,0,0,0,0,0
388900,0,0,0,0,0,0
389000,0,0,0,0,0,0
389100,0,0,0,0,0,0
389200,0,0,0,0,0,0
389300,0,0,0,0,0,0
389400,0,0,0,0,0,0
389500,0,0,0,0,0,0
389600,0,0,0,0,0,0
389700,0,0,0,0,0,0
389800,0,0,0,0,0,0
389900,0,0,0,0,0,0
390000,0,0,0,0,0,0
390100,0,0,0,0,0,0
390200,0,0,0,0,0,0
390300,0,0,0,0,0,0
390400,0,0,0,0,0,0
390500,0,0,0,0,0,0
390600,0,0,0,0,0,0
390700,0,0,0,0,0,0
390800,0,0,0,0,0,0
390900,0,0,0,0,0,0
391000,0,0,0,0,0,0
391100,0,0,0,0,0,0
391200,0,0,0,0,0,0
391300,0,0,0,0,0,0
391400,0,0,0,0,0,0
391500,0,0,0,0,0,0
391600,0,0,0,0,0,0
391700,0,0,0,0,0,0
391800,0,0,0,0,0,0
391900,0,0,0,0,0,0
392000,0,0,0,0,0,0
392100,0,0,0,0,0,0
392200,0,0,0,0,0,0
392300,0,0,0,0,0,0
392400,0,0,0,0,0,0
392500,0,0,0,0,0,0
392600,0,0,0,0,0,0
392700,0,0,0,0,0,0
392800,0,0,0,0,0,0
392900,0,0,0,0,0,0
393000,0,0,0,0,0,0
393100,0,0,0,0,0,0
393200,0,0,0,0,0,0
393300,0,0,0,0,0,0
393400,0,0,0,0,0,0
393500,0,0,0,0,0,0
393600,0,0,0,0,0,0
393700,0,0,0,0,0,0
393800,0,0,0,0,0,0
393900,0,0,0,0,0,0
394000,0,0,0,0,0,0
394100,0,0,0,0,0,0
394200,0,0,0,0,0,0
394300,0,0,0,0,0,0
394400,0,0,0,0,0,0
394500,0,0,0,0,0,0
394600,0,0,0,0,0,0
394700,0,0,0,0,0,0
394800,0,0,0,0,0,0
394900,0,0,0,0,0,0
395000,0,0,0,0,0,0
395100,0,0,0,0,0,0
395200,0,0,0,0,0,0
395300,0,0,0,0,0,0
395400,0,0,0,0,0,0
395500,0,0,0,0,0,0
395600,0,0,0,0,0,0
395700,0,0,0,0,0,0
395800,0,0,0,0,0,0
395900,0,0,0,0,0,0
396000,0,0,0,0,0,0
396100,0,0,0,0,0,0
396200,0,0,0,0,0,0
396300,0,0,0,0,0,0
396400,0,0,0,0,0,0
396500,0,0,0,0,0,0
396600,0,0,0,0,0,0
396700,0,0,0,0,0,0
396800,0,0,0,0,0,0
396900,0,0,0,0,0,0
397000,0,0,0,0,0,0
397100,0,0,0,0,0,0
397200,0,0,0,0,0,0
397300,0,0,0,0,0,0
397400,0,0,0,0,0,0
397500,0,0,0,0,0,0
397600,0,0,0,0,0,0
397700,0,0,0,0,0,0
397800,0,0,0,0,0,0
397900,0,0,0,0,0,0
398000,0,0,0,0,0,0
398100,0,0,0,0,0,0
398200,0,0,0,0,0,0
398300,0,0,0,0,0,0
398400,0,0,0,0,0,0
398500,0,0,0,0,0,0
398600,0,0,0,0,0,0
398700,0,0,0,0,0,0
398800,0,0,0,0,0,0
398900,0,0,0,0,0,0
399000,0,0,0,0,0,0
399100,0,0,0,0,0,0
399200,0,0,0,0,0,0
399300,0,0,0,0,0,0
399400,0,0,0,0,0,0
399500,0,0,0,0,0,0
399600,0,0,0,0,0,0
399700,0,0,0,0,0,0
399800,0,0,0,0,0,0
399900,0,0,0,0,0,0
400000,0,0,0,0,0,0
400100,0,0,0,0,0,0
400200,0,0,0,0,0,0
400300,0,0,0,0,0,0
400400,0,0,0,0,0,0
400500,0,0,0,0,0,0
400600,0,0,0,0,0,0
400700,0,0,0,0,0,0
400800,0,0,0,0,0,0
400900,0,0,0,0,0,0
401000,0,0,0,0,0,0
401100,0,0,0,0,0,0
401200,0,0,0,0,0,0
401300,0,0,0,0,0,0
401400,0,0,0,0,0,0
401500,0,0,0,0,0,0
401600,0,0,0,0,0,0
401700,0,0,0,0,0,0
401800,0,0,0,0,0,0
401900,0,0,0,0,0,0
402000,0,0,0,0,0,0
402100,0,0,0,0,0,0
402200,0,0,0,0,0,0
402300,0,0,0,0,0,0
402400,0,0,0,0,0,0
402500,0,0,0,0,0,0
402600,0,0,0,0,0,0
402700,0,0,0,0,0,0
402800,0,0,0,0,0,0
402900,0,0,0,0,0,0
403000,0,0,0,0,0,0
403100,0,0,0,0,0,0
403200,0,0,0,0,0,0
403300,0,0,0,0,0,0
403400,0,0,0,0,0,0
403500,0,0,0,0,0,0
403600,0,0,0,0,0,0
403700,0,0,0,0,0,0
403800,0,0,0,0,0,0
403900,0,0,0,0,0,0
404000,0,0,0,0,0,0
404100,0,0,0,0,0,0
404200,0,0,0,0,0,0
404300,0,0,0,0,0,0
404400,0,0,0,0,0,0
404500,0,0,0,0,0,0
404600,0,0,0,0,0,0
404700,0,0,0,0,0,0
404800,0,0,0,0,0,0
404900,0,0,0,0,0,0
405000,0,0,0,0,0,0
405100,0,0,0,0,0,0
405200,0,0,0,0,0,0
405300,0,0,0,0,0,0
405400,0,0,0,0,0,0
405500,0,0,0,0,0,0
405600,0,0,0,0,0,0
405700,0,0,0,0,0,0
405800,0,0,0,0,0,0
405900,0,0,0,0,0,0
406000,0,0,0,0,0,0
406100,0,0,0,0,0,0
406200,0,0,0,0,0,0
406300,0,0,0,0,0,0
406400,0,0,0,0,0,0
406500,0,0,0,0,0,0
406600,0,0,0,0,0,0
406700,0,0,0,0,0,0
406800,0,0,0,0,0,0
406900,0,0,0,0,0,0
407000,0,0,0,0,0,0
407100,0,0,0,0,0,0
407200,0,0,0,0,0,0
407300,0,0,0,0,0,0
407400,0,0,0,0,0,0
407500,0,0,0,0,0,0
407600,0,0,0,0,0,0
407700,0,0,0,0,0,0
407800,0,0,0,0,0,0
407900,0,0,0,0,0,0
408000,0,0,0,0,0,0
408100,0,0,0,0,0,0
408200,0,0,0,0,0,0
408300,0,0,0,0,0,0
408400,0,0,0,0,0,0
408500,0,0,0,0,0,0
408600,0,0,0,0,0,0
408700,0,0,0,0,0,0
408800,0,0,0,0,0,0
408900,0,0,0,0,0,0
409000,0,0,0,0,0,0
409100,0,0,0,0,0,0
409200,0,0,0,0,0,0
409300,0,0,0,0,0,0
409400,0,0,0,0,0,0
409500,0,0,0,0,0,0
409600,0,0,0,0,0,0
409700,0,0,0,0,0,0
409800,0,0,0,0,0,0
409900,0,0,0,0,0,0
410000,0,0,0,0,0,0
410100,0,0,0,0,0,0
410200,0,0,0,0,0,0
410300,0,0,0,0,0,0
410400,0,0,0,0,0,0
410500,0,0,0,0,0,0
410600,0,0,0,0,0,0
410700,0,0,0,0,0,0
410800,0,0,0,0,0,0
410900,0,0,0,0,0,0
411000,0,0,0,0,0,0
411100,0,0,0,0,0,0
411200,0,0,0,0,0,0
411300,0,0,0,0,0,0
411400,0,0,0,0,0,0
411500,0,0,0,0,0,0
411600,0,0,0,0,0,0
411700,0,0,0,0,0,0
411800,0,0,0,0,0,0
411900,0,0,0,0,0,0
412000,0,0,0,0,0,0
412100,0,0,0,0,0,0
412200,0,0,0,0,0,0
412300,0,0,0,0,0,0
412400,0,0,0,0,0,0
412500,0,0,0,0,0,0
412600,0,0,0,0,0,0
412700,0,0,0,0,0,0
412800,0,0,0,0,0,0
412900,0,0,0,0,0,0
413000,0,0,0,0,0,0
413100,0,0,0,0,0,0
413200,0,0,0,0,0,0
413300,0,0,0,0,0,0
413400,0,0,0,0,0,0
413500,0,0,0,0,0,0
413600,0,0,0,0,0,0
413700,0,0,0,0,0,0
413800,0,0,0,0,0,0
413900,0,0,0,0,0,0
414000,0,0,0,0,0,0
414100,0,0,0,0,0,0
414200,0,0,0,0,0,0
414300,0,0,0,0,0,0
414400,0,0,0,0,0,0
414500,0,0,0,0,0,0
414600,0,0,0,0,0,0
414700,0,0,0,0,0,0
414800,0,0,0,0,0,0
414900,0,0,0,0,0,0
415000,0,0,0,0,0,0
415100,0,0,0,0,0,0
415200,0,0,0,0,0,0
415300,0,0,0,0,0,0
415400,0,0,0,0,0,0
415500,0,0,0,0,0,0
415600,0,0,0,0,0,0
415700,0,0,0,0,0,0
415800,0,0,0,0,0,0
415900,0,0,0,0,0,0
416000,0,0,0,0,0,0
416100,0,0,0,0,0,0
416200,0,0,0,0,0,0
416300,0,0,0,0,0,0
416400,0,0,0,0,0,0
416500,0,0,0,0,0,0
416600,0,0,0,0,0,0
416700,0,0,0,0,0,0
416800,0,0,0,0,0,0
416900,0,0,0,0,0,0
417000,0,0,0,0,0,0
417100,0,0,0,0,0,0
417200,0,0,0,0,0,0
417300,0,0,0,0,0,0
417400,0,0,0,0,0,0
417500,0,0,0,0,0,0
417600,0,0,0,0,0,0
417700,0,0,0,0,0,0
417800,0,0,0,0,0,0
417900,0,0,0,0,0,0
418000,0,0,0,0,0,0
418100,0,0,0,0,0,0
418200,0,0,0,0,0,0
418300,0,0,0,0,0,0
418400,0,0,0,0,0,0
418500,0,0,0,0,0,0
418600,0,0,0,0,0,0
418700,0,0,0,0,0,0
418800,0,0,0,0,0,0
418900,0,0,0,0,0,0
419000,0,0,0,0,0,0
419100,0,0,0,0,0,0
419200,0,0,0,0,0,0
419300,0,0,0,0,0,0
419400,0,0,0,0,0,0
419500,0,0,0,0,0,0
419600,0,0,0,0,0,0
419700,0,0,0,0,0,0
419800,0,0,0,0,0,0
419900,0,0,0,0,0,0
420000,0,0,0,0,0,0
420100,0,0,0,0,0,0
420200,0,0,0,0,0,0
420300,0,0,0,0,0,0
420400,0,0,0,0,0,0
420500,0,0,0,0,0,0
420600,0,0,0,0,0,0
420700,0,0,0,0,0,0
420800,0,0,0,0,0,0
420900,0,0,0,0,0,0
421000,0,0,0,0,0,0
421100,0,0,0,0,0,0
421200,0,0,0,0,0,0
421300,0,0,0,0,0,0
421400,0,0,0,0,0,0
421500,0,0,0,0,0,0
421600,0,0,0,0,0,0
421700,0,0,0,0,0,0
421800,0,0,0,0,0,0
421900,0,0,0,0,0,0
422000,0,0,0,0,0,0
422100,0,0,0,0,0,0
422200,0,0,0,0,0,0
422300,0,0,0,0,0,0
422400,0,0,0,0,0,0
422500,0,0,0,0,0,0
422600,0,0,0,0,0,0
422700,0,0,0,0,0,0
422800,0,0,0,0,0,0
422900,0,0,0,0,0,0
423000,0,0,0,0,0,0
423100,0,0,0,0,0,0
423200,0,0,0,0,0,0
423300,0,0,0,0,0,0
423400,0,0,0,0,0,0
423500,0,0,0,0,0,0
423600,0,0,0,0,0,0
423700,0,0,0,0,0,0
423800,0,0,0,0,0,0
423900,0,0,0,0,0,0
424000,0,0,0,0,0,0
424100,0,0,0,0,0,0
424200,0,0,0,0,0,0
424300,0,0,0,0,0,0
424400,0,0,0,0,0,0
424500,0,0,0,0,0,0
424600,0,0,0,0,0,0
424700,0,0,0,0,0,0
424800,0,0,0,0,0,0
424900,0,0,0,0,0,0
425000,0,0,0,0,0,0
425100,0,0,0,0,0,0
425200,0,0,0,0,0,0
425300,0,0,0,0,0,0
425400,0,0,0,0,0,0
